File_Path,EMG_zyg_Min,EMG_zyg_Max,EMG_zyg_Mean,EMG_zyg_SD,EMG_zyg_Skew,EMG_zyg_Kurtosis,EMG_zyg_IEMG,EMG_zyg_MAV,EMG_zyg_MMAV1,EMG_zyg_MMAV2,EMG_zyg_SSI,EMG_zyg_VAR,EMG_zyg_VOrder,EMG_zyg_RMS,EMG_zyg_WL,EMG_zyg_LOG,EMG_zyg_MFL,EMG_zyg_AP,EMG_zyg_Temporal_PCT_Missing,EMG_zyg_Max_Freq,EMG_zyg_MDF,EMG_zyg_MNF,EMG_zyg_Twitch_Ratio,EMG_zyg_Twitch_Index,EMG_zyg_Twitch_Slope_Fast,EMG_zyg_Twitch_Slope_Slow,EMG_zyg_SC,EMG_zyg_SFlt,EMG_zyg_SFlx,EMG_zyg_SS,EMG_zyg_SDec,EMG_zyg_SE,EMG_zyg_SR,EMG_zyg_SB,EMG_zyg_Spectral_PCT_Missing,EMG_cor_Min,EMG_cor_Max,EMG_cor_Mean,EMG_cor_SD,EMG_cor_Skew,EMG_cor_Kurtosis,EMG_cor_IEMG,EMG_cor_MAV,EMG_cor_MMAV1,EMG_cor_MMAV2,EMG_cor_SSI,EMG_cor_VAR,EMG_cor_VOrder,EMG_cor_RMS,EMG_cor_WL,EMG_cor_LOG,EMG_cor_MFL,EMG_cor_AP,EMG_cor_Temporal_PCT_Missing,EMG_cor_Max_Freq,EMG_cor_MDF,EMG_cor_MNF,EMG_cor_Twitch_Ratio,EMG_cor_Twitch_Index,EMG_cor_Twitch_Slope_Fast,EMG_cor_Twitch_Slope_Slow,EMG_cor_SC,EMG_cor_SFlt,EMG_cor_SFlx,EMG_cor_SS,EMG_cor_SDec,EMG_cor_SE,EMG_cor_SR,EMG_cor_SB,EMG_cor_Spectral_PCT_Missing
Raw_PID_11-20\11\11-02-02.csv,1.0009200454574874e-08,0.0843197391728422,0.0018658340109676888,0.0027026697098831817,7.200756568500981,92.40938261783525,683962.5050684477,0.0018658340109676888,0.0014038297817624364,0.0010681069771262776,7907515.315367274,7.304463413537024e-06,0.00270267708273427,0.0032841681012402233,134.83655176545125,0.001024775772482243,-0.5814360709253141,1.0785760117203815e-05,0.0,120.10737317634735,113.98579269556868,134.80477784064735,6.207387436155461,1.5100049218310345,-0.00011877836971807043,0.001270303145771978,134.80477784064735,2.6949045527660837e-07,212.4126542805525,6692.985545786379,1.0912265386294193e-05,9.876188506946791,217.35429874622176,3928.5927714770587,0.0,7.744403016291848e-08,0.1189578312258188,0.008855299686187874,0.008360225774660298,1.7990356037983513,5.746406935353516,3246104.9165652613,0.008855299686187874,0.006394455334221043,0.0040421754884179695,108732372.22140181,6.989375634041965e-05,0.008360248581257597,0.012178247309670362,605.4539356511754,0.0050807001687458225,0.7033652541041685,0.00014830970753549342,0.0,35.20181574151872,109.1736411946357,123.62860762172465,5.443911892519361,0.9130001915374629,-0.00013584788364154595,0.001613187615016349,123.62860762172465,9.490611935662084e-08,179.56364736557663,4854.236423990292,1.0912265386294193e-05,9.773166900791074,197.36368298724398,3561.3668876372135,0.0
Raw_PID_11-20\11\11-03-02.csv,7.539699134939595e-10,0.0786633945511879,0.00209199276066691,0.0026941261475595312,5.922653381420372,67.07202187515159,3096295.7252802737,0.00209199276066691,0.0015103718216581497,0.0008778794695367932,34440487.11747164,7.258325507048048e-06,0.0026941279678307875,0.0034109748474075146,641.640985744202,0.0011900023724365704,0.16882134835235554,1.163474940964672e-05,0.0,82.720523651616,111.60568298213325,133.92938397604973,5.162079558135287,1.165217570315772,-0.00012964574940659988,0.001474609676608107,133.92938397604973,2.0449460615783951e-07,425.7832912362669,7095.052078603789,2.7026004421454325e-06,11.31980268160703,220.54662353351333,8636.10980814391,0.0,1.3432259588028878e-08,0.312237575203145,0.008944969321465584,0.01009391038660419,3.2273075292058406,26.834721830385416,13239180.743621567,0.008944969321465584,0.006432514088225787,0.0039675716708117495,538447994.9725068,0.00010188716457164166,0.01009391720649826,0.013487012384318346,2412.292636525411,0.004672462161893551,1.4548576271100642,0.00018189950305475642,0.0,94.89023477299692,103.32227978714491,117.51845976795184,4.420940703029808,1.2853133242194137,-0.00011575036500798972,0.0014932487644228605,117.51845976795184,7.256736283380918e-08,553.7355438553061,4849.804550131875,2.702600442145431e-06,11.154918629823259,189.92370620809314,6689.015706285287,0.0
Raw_PID_11-20\11\11-04-02.csv,3.681746856172563e-11,0.0579403612370566,0.002173550909926637,0.0028779120008980003,4.840016032082002,39.170293128587694,2226898.5434598764,0.002173550909926637,0.0015266591758340967,0.0008237677716640562,26651875.026707895,8.282393652873605e-06,0.0028779148098707864,0.00360648042320427,408.6555446400102,0.001184469248181593,-0.0619447887150873,1.3006701042955646e-05,0.0,75.05778180341693,99.40031858075396,112.51410593897539,5.146229852541851,1.5115338970011991,-0.00011572360311115919,0.0013922529408303915,112.51410593897539,1.341120547691083e-07,389.81129772774926,4266.40632267428,3.904236877859853e-06,10.683136495008869,172.45135396820436,5094.953162036664,0.0,1.621479481933585e-09,0.2178216966288211,0.012886779692101025,0.011797977342561002,2.196766240669933,10.071053756430135,13203072.812863955,0.012886779692101025,0.009796829069135874,0.006154821693797921,625507390.066567,0.0001391925410916654,0.011797988857922583,0.017471730315235814,2339.0292571935274,0.00793224882100076,1.512606325581803,0.00030526136020833015,0.0,32.197738701314925,98.69366274166848,111.43733946068143,3.971219211302226,0.9892096415128435,-0.00011250987076452074,0.001692618162361183,111.43733946068143,6.476546993286048e-08,315.614178458382,4344.803525936891,3.904236877859853e-06,10.71424111373912,179.81853390386354,5210.29275513568,0.0
Raw_PID_11-20\11\11-05-02.csv,1.0733392711952115e-09,0.074716806941471,0.0014602071575864337,0.0018970458548451695,7.86265606959631,122.5681106469116,1575560.6026214468,0.0014602071575864337,0.0010308393504426625,0.0005332247175432444,12367449.004067507,3.5987896459993568e-06,0.0018970476130027304,0.002393948186250465,337.49556992887733,0.0008584546390745549,-0.22206686217355256,5.730987918451891e-06,0.0,316.9761519041775,114.56576298707316,145.48640543367932,4.2462965059615545,9.718190943386348,-8.88129116911332e-06,0.00010289930795843172,145.48640543367932,2.863439762063917e-07,528.990226764359,9771.29589327667,3.707191209508203e-06,10.80586480777815,289.2281343026294,2363.3966834074804,0.0,4.725796412183292e-09,0.206597093758452,0.012136729637214499,0.010741116333180015,1.8070790044688207,7.28843332916794,13095507.005095169,0.012136729637214499,0.009216055654228327,0.0069698962127407406,566844664.2987691,0.0001153717939327819,0.010741126287907703,0.01620715232142116,2376.160751214105,0.007455747284224907,1.4880920438205127,0.0002626717863697472,0.0,99.66302006680283,101.82428850524005,113.94087505934465,4.5647400926837065,1.010678319593877,-0.00011249928873969568,0.0013383722221259069,113.94087505934465,5.98224218076699e-08,381.7910564558407,4219.289948451818,3.7071912095082037e-06,10.770776273934848,182.2546144749378,5204.246819006521,0.0
Raw_PID_11-20\11\11-06-02.csv,1.8121139640052408e-08,0.0163982571174465,0.0009756166590675295,0.000784161325375249,1.725746349012144,8.224723348929553,327303.779250611,0.0009756166590675295,0.0007329916273479113,0.0005073453782112538,1051230.2905455932,6.149126500382709e-07,0.0007841636627887516,0.0012516935925634338,65.64646364818037,0.0006397126217143222,-1.5760607212034545,1.5667368496643554e-06,0.0,28.162296860655054,98.18650069749974,120.71927702091526,3.026777169728904,0.5305399055121599,-5.8205902692472016e-05,0.0006611349101003017,120.71927702091526,4.4677417630521586e-07,72.33584033476897,7464.328650768464,1.19234988314971e-05,9.757478638627417,210.28722681260507,2969.8364785646777,0.0,8.147433241088854e-08,0.1539881090863546,0.009985754414284318,0.008590283425371088,1.5188036686209465,4.1008094666403,3350060.8339217603,0.009985754414284318,0.007379168636256117,0.004949366987189539,116418490.56511764,7.379340925028347e-05,0.008590309031128245,0.013172253434800137,622.2110277136259,0.006175235951535675,0.740047913294051,0.00017350826055060397,0.0,116.17841685445507,109.34649640519369,122.02324275903787,5.359778054987337,1.1739690497627424,-0.00012628285743040198,0.0010862586844085445,122.02324275903787,7.985239791767768e-08,126.70185779477994,4696.302870112993,1.192349883149711e-05,9.678108181462036,193.97646385520622,3229.5013686132493,0.0
Raw_PID_11-20\11\11-07-02.csv,3.467445690926059e-09,0.0260292491531176,0.00141745688830539,0.0013257475651681752,2.660541013805131,14.944342319074302,486023.28768970526,0.00141745688830539,0.0010650151931594497,0.0006284705105520732,2583144.481385341,1.7576168585112823e-06,0.0013257514316459486,0.0019408221548492647,110.8413332469011,0.000880791293258455,-0.9748727515655067,3.7667906367537437e-06,0.0,99.98833411105926,128.27811479234717,152.28451985654354,5.328029262505803,1.1777486561845494,-0.00013991515353131752,0.0014600640027068945,152.28451985654354,3.9351356053352724e-07,171.01572059593164,9083.204047834473,1.1666297233920917e-05,9.964546548606855,271.9318712085861,5017.441943547871,0.0,3.186233342379781e-09,0.1763361899584469,0.007589800189624284,0.009062377872559528,3.0096842886338075,18.615912729692155,2602421.0482191327,0.007589800189624284,0.005384646334812061,0.004067051243697938,95823569.33347283,8.212717174270046e-05,0.009062404302540274,0.011820818906635756,495.71812932023505,0.003706764459048419,0.6356674582632372,0.00013973175962347738,0.0,99.98833411105926,112.58749416705552,124.07999824643254,6.637927549815738,1.1384123453520811,-0.00011623181226076247,0.001064421021926366,124.07999824643254,1.0430520613401901e-07,155.78808433396182,4384.8567700986205,1.1666297233920924e-05,9.63819609125471,191.25058329444704,2976.6759865371273,0.0
Raw_PID_11-20\12\12-01-01.csv,5.946010267054297e-09,0.2954246605540063,0.007223816934012133,0.011341408396512391,6.651523841305438,75.71177337795382,2873619.9287161585,0.007223816934012133,0.004748811639559522,0.0011168402321124905,143852568.43352425,0.0001286281911175266,0.011341436907091032,0.013446600890656427,399.00679789820185,0.0037046308928273893,0.5466087269960878,0.00018081107551260223,0.0,90.05620971553259,81.81077738338244,88.72769231424874,3.236158385099466,1.7064869564172218,-6.46739632766779e-05,0.001408598570776229,88.72769231424874,3.057491607895041e-08,108.81833271783681,2282.3606197074428,1.0055809744079642e-05,9.317180650284627,127.13048899435893,1767.9244749209215,0.0,1.4289138549478109e-08,0.0449389983724661,0.005199545196858211,0.004496186341332428,1.5316539111938703,3.2780236164473875,2068368.6802198025,0.005199545196858211,0.0039736063632887396,0.0027176392911301356,37592676.26004829,2.0215793254470423e-05,0.004496197644062194,0.006873933507836366,345.29820693427735,0.0032438704222634775,0.047060079853095245,4.725096187015557e-05,0.0,71.93636939536849,92.0874015827208,103.41150730882704,3.7953351045278123,1.3459948180132304,-9.793760066296446e-05,0.0014279587618208378,103.41150730882704,8.93120126051895e-08,182.1193754423362,3828.6109244802037,1.0055809744079639e-05,9.667134310677845,161.02726020372253,2824.4208176956613,0.0
Raw_PID_11-20\12\12-01-02.csv,4.930115107202844e-09,0.0778336270344575,0.002290333059025392,0.002470905942066434,4.651645588977594,44.79180848284954,1873565.7329406592,0.002290333059025392,0.001664135091110769,0.0010626992833203505,18570965.238443583,6.105391101561876e-06,0.0024709089626212205,0.003369124767028348,290.4527333862429,0.0013951715003167032,-0.37411645362847756,1.1351001695803822e-05,0.0,32.80572303148547,72.33004249243302,88.83762510324215,1.5185250993622565,0.41878625300925115,-3.16274721042838e-05,0.0010594714987641133,88.83762510324215,1.3029787222571907e-07,106.31062833143369,4596.510200583977,4.8898799045495435e-06,10.247301384796769,143.0171094387967,2899.5153774315904,0.0,1.959784643292342e-08,0.0593083793452473,0.006217367735378871,0.005351697049940683,1.5953708922314007,3.8294388050048296,5086005.7633074485,0.006217367735378871,0.0045565451347268845,0.0031681423324194957,110101091.18206802,2.86407313378425e-05,0.005351703592113683,0.008203433602539488,859.7295214635342,0.003907706697564502,0.5977094230355771,6.729632287127402e-05,0.0,98.55408372329553,96.69106680944905,106.01418971596077,4.449909008632055,1.0471949910387495,-0.00010489624348779027,0.0013043739905091352,106.01418971596077,6.32790001639058e-08,347.15986216867094,3480.3884830534303,4.889879904549544e-06,10.373799321520066,163.29025412333073,3937.487806230532,0.0
Raw_PID_11-20\12\12-01-03.csv,4.0181706654205454e-08,0.5092703564629235,0.003061453282712208,0.00843592249839137,17.70822721998867,564.8720904902536,751488.8144008003,0.003061453282712208,0.0021127378723192103,0.0011946251053357156,39538652.3529232,7.116536823304558e-05,0.008435956865290717,0.008974256771515681,115.8000241201813,0.001408866033398209,-0.03345133445511131,8.053728460109506e-05,0.0,31.776035980249965,77.32168755194158,93.38327970540793,2.0458783224001107,0.894484289370594,-8.112723046775878e-05,0.0022473554447067605,93.38327970540793,1.7861926910890354e-07,112.48201524983135,4482.421259619537,1.629646529667713e-05,9.085668895720287,143.7417504521974,2372.340469803968,0.0,8.457838115115415e-08,0.0478834885822033,0.0041722015321368445,0.003940832774372246,2.0322593665092783,6.777077796346042,1024141.965690567,0.0041722015321368445,0.003004013226396348,0.002143605847367136,16170169.43751362,1.5530289491729957e-05,0.0039408488288349705,0.005739113919441876,162.79490049073027,0.0025135297508586682,-0.4259996760654309,3.293742858033148e-05,0.0,30.01613244903612,89.36399041830298,98.26908565977737,3.173691616669762,0.7555766110692087,-8.518490558909903e-05,0.0011686123235675875,98.26908565977737,1.117276859676516e-07,76.35960528578596,3463.3717829082525,1.6296465296676976e-05,9.093331586854545,145.76238043247997,2000.7120662545158,0.0
Raw_PID_11-20\12\12-01-04.csv,7.168472187851424e-08,0.0583713905472679,0.0025451770190539555,0.0024116510713993494,3.111634403131904,22.031927407795322,672308.5095831023,0.0025451770190539555,0.0019513884586253567,0.0013207248492650544,6494913.304893611,5.816104926561919e-06,0.0024116602013057142,0.003506278218924164,104.85371829635915,0.0015944371400412067,-0.8829759469532024,1.2293986948502009e-05,0.0,35.40439450611021,76.72971213107803,93.35065643566648,2.0090606938448192,0.7188167722074289,-6.881946712897403e-05,0.001942990416245849,93.35065643566648,1.3649626835642651e-07,42.5671326033157,4452.033266877442,1.5143713844383192e-05,9.166006775300541,146.62991959053258,2267.0111960662534,0.0,1.0898936530405814e-08,0.0393144746331698,0.004051963807950527,0.003553877107692137,1.6396347518987995,3.956150895653323,1070326.239870132,0.004051963807950527,0.0029761880527580083,0.0020422144887380232,15346297.82424938,1.2630138125108422e-05,0.003553890561779924,0.005389661696017587,179.32549016035466,0.0025274302665515827,-0.404427865318108,2.9048453197519175e-05,0.0,98.74767175977102,93.65961506428214,102.56327099281835,4.065325211097075,1.3933756769087997,-0.00010339183169535676,0.001311139830896583,102.56327099281835,1.2778437392200442e-07,103.75812698479342,3546.47710253808,1.5143713844383182e-05,9.225785951302937,150.9608249920499,2254.234728672238,0.0
Raw_PID_11-20\12\12-01-05.csv,1.0016078674139964e-08,0.0207424914157418,0.0021190549079885992,0.0017111961977566378,1.360339525192548,2.7708961972520347,591004.4138380203,0.0021190549079885992,0.0015648391252895736,0.00110984576372047,4138087.343474282,2.9282134255202913e-06,0.0017112023333084522,0.0027237081580608717,88.48555816718573,0.00137345404090163,-1.1743440239982084,7.418586130287346e-06,0.0,34.2631767658659,68.82753675152384,83.21510776025447,1.360124677785977,0.38652700047033023,-3.481885591186567e-05,0.001200635054153546,83.21510776025447,1.4254056804568803e-07,43.55484741568643,3996.8817068001713,1.434288091105979e-05,9.069189916198283,131.10075295804947,1683.1905934623967,0.0,5.6718548117938937e-08,0.0593281796360496,0.007722719941555392,0.006184693025818017,1.2416466516782902,1.9330556653758286,2153866.591699799,0.007722719941555392,0.005788653434374908,0.0038440541805517124,54603505.59834517,3.825070212049782e-05,0.006184715201243936,0.00989397953905805,350.4626870624008,0.004998480588134266,0.20847250686489366,9.789083111929935e-05,0.0,76.19935460738616,92.82179992828969,101.47790701772337,3.900668959197295,1.1375411906555997,-0.0001076699464320036,0.0013908932528883485,101.47790701772337,7.738105685590689e-08,120.81920792780451,3382.792290727776,1.4342880911059785e-05,9.276820939714172,145.9734671925421,2316.393150534997,0.0
Raw_PID_11-20\12\12-01-06.csv,4.6096617211809263e-08,0.0489938012785684,0.0023330368602923605,0.0022835828197366624,3.286821718417575,22.690416030681103,691316.1502943911,0.0023330368602923605,0.0016518706510247401,0.0009674473277080774,6316160.136618136,5.214785692059237e-06,0.002283590526355204,0.0032646303751082267,108.03455061983455,0.0014459780935011377,-0.9039296136563512,1.065781148607928e-05,0.0,39.4173787443135,78.90225300017549,92.5085064487775,1.9455813119770424,0.62683864412556,-7.908756971255759e-05,0.0023430426975897638,92.5085064487775,1.437898424209501e-07,86.65217454226533,4162.4767358686395,1.349964900912575e-05,9.2958140389588,144.6158830437776,2501.1643243584804,0.0,1.72986923160489e-08,0.0442915689579306,0.005566367833458524,0.00473244459084364,1.3783092784371764,2.2480628113389622,1649403.850939096,0.005566367833458524,0.004290243571036456,0.0027838487587154054,31634982.201400913,2.239618296958786e-05,0.0047324605618629155,0.007306194814181112,256.697279722146,0.0034813352010873684,-0.11389408408686325,5.338048266276697e-05,0.0,32.58683297560712,90.9029549534956,97.27826513560258,3.7448407024812513,0.928922621265972,-0.00010045474089793938,0.00143123522182797,97.27826513560258,6.775075489116785e-08,137.39121752076662,2884.2569939432055,1.3499649009125758e-05,9.244236329749539,138.27130495822027,2126.4127188177895,0.0
Raw_PID_11-20\12\12-02-03.csv,8.901173536527557e-09,0.4295938733476753,0.005366158034749197,0.013548476835377802,10.97121909397939,171.39459533573836,3387880.9459746275,0.005366158034749197,0.004682903916638313,0.004001566647516675,268139630.38879544,0.0001835618060559798,0.013548498295234782,0.014572469818554172,493.6068995692493,0.0023706972052293454,0.9016194630961073,0.00021235687661267226,0.0,85.35495929293248,87.9336015459182,92.26068939414479,3.706486842152931,2.1423782210424775,-5.621494826780543e-05,0.0013151927859666012,92.26068939414479,1.7953283189130873e-08,135.25887903880036,2176.890142389142,6.335850778042476e-06,9.737753696285758,129.2362277061488,2002.057820105477,0.0,8.456642580645381e-09,0.1326346887082469,0.007809390330027468,0.0073625401593709955,2.4114159103691866,11.89042247935746,4930396.109740201,0.007809390330027468,0.00558876981714778,0.002625208799056222,145453083.9606962,5.420716931881066e-05,0.007362551821129048,0.010732826977319499,802.5805460231318,0.004759084019009472,0.7122775607625446,0.0001151935749250772,0.0,32.61000411822472,93.21760065891594,103.52332346206823,3.8105476019421975,0.7660121844668063,-8.165382089053346e-05,0.0012161932284823142,103.52332346206823,6.01971017031826e-08,215.59421820610726,3624.1739093153237,6.335850778042476e-06,10.084766663418302,161.27601609275507,3159.804034619797,0.0
Raw_PID_11-20\12\12-03-03.csv,1.3325795714287658e-08,0.2756011509531373,0.0053014191860744145,0.011513078955760663,5.859476156119873,49.47617010514653,6855678.660209339,0.0053014191860744145,0.003193090267630479,-0.0005577410491449969,415513693.40649956,0.00013255119204227042,0.011513087858705431,0.012675016072102509,996.4087021835529,0.0020047160741915753,1.0939973431473184,0.00016065603242805692,0.0,66.63903443924106,85.23511107536794,91.18561174532084,3.513265789977953,1.2036801986023593,-4.8822865647695236e-05,0.001103203145643328,91.18561174532084,1.873472392033788e-08,244.7463938995499,2254.204704198631,3.093188489626992e-06,10.411797091600627,128.96311097638682,2731.95076449499,0.0,1.143164607463401e-09,0.0572865244535115,0.005874705649034075,0.005308018991972774,1.5868839956779883,3.295972022580492,7597040.101806587,0.005874705649034075,0.004389207543132174,0.0034184400248126394,162131498.818509,2.817510919413364e-05,0.00530802309660891,0.007917526891772237,1256.1452209771473,0.0035421983815118294,0.7656428704598438,6.268723208193653e-05,0.0,93.62994673578848,93.52477930304924,102.15384146818202,3.897015803464224,1.0290536706262121,-8.748234586800215e-05,0.00119158470586692,102.15384146818202,5.5202274050982524e-08,334.58491462521636,3342.304236153858,3.093188489626993e-06,10.811632201780288,158.36978106615032,4473.791999244752,0.0
Raw_PID_11-20\12\12-04-03.csv,3.373298283824814e-09,0.0541194229647441,0.0022145702167518304,0.002241856513610317,4.027991541405096,36.61017102090682,990156.4896119109,0.0022145702167518304,0.0016362957231032403,0.0009396232139516269,8879820.88726384,5.02594310952575e-06,0.002241861527732199,0.00315122862904951,158.6536765078612,0.0013629780712163466,-0.7047451306970978,9.930241872541254e-06,0.0,32.65430276353812,80.22222818647845,96.0952399282618,2.205321492175304,0.5887161379204358,-5.361899601377214e-05,0.0014154575291431568,96.0952399282618,1.2640969066356354e-07,95.67864609334457,4478.830566635658,8.946704481404275e-06,9.741006978894942,160.2834214552189,2576.7107758473294,0.0,4.575416509338889e-08,0.0931404309944571,0.007162654727346275,0.007083092559650722,1.862707395994954,4.8027077790679105,3202494.5551437926,0.007162654727346275,0.005306593982426808,0.0025215279345844337,90739921.95991865,5.0170424629525616e-05,0.007083108401650056,0.010073421610940115,504.95082300485694,0.0040911168763331516,0.41892899942287953,0.00010147382295175533,0.0,34.31833024683075,87.29881818263149,96.3157519981796,3.06398173294151,0.6203721305475722,-4.968294209112239e-05,0.000965822765332596,96.3157519981796,5.978519033942643e-08,99.93310262264997,3316.0045568782593,8.946704481404275e-06,9.583584501053934,140.32403804002612,2020.4545915928716,0.0
Raw_PID_11-20\12\12-05-03.csv,1.5629702389968747e-08,0.4928884040579895,0.0029881591540340284,0.0036628520879731204,21.852820312214867,2159.579414191953,4024130.027464394,0.0029881591540340284,0.002023698913019554,0.000767831847796333,60185229.11925037,1.3416505343497206e-05,0.0036628548078646533,0.004727111226553318,609.5527783841854,0.0017153814728127976,0.18025402555699038,2.234558054820641e-05,0.0,38.654718376584995,81.7677687251428,92.51397155068864,2.4830677685682243,0.5268877151231541,-5.4206037262796e-05,0.001377168134123866,92.51397155068864,5.780587125925366e-08,326.4738757979116,3419.383037988673,2.970276443628609e-06,10.777870882707994,136.9370279172966,3820.647026876112,0.0,1.090931398689543e-08,0.2646055533624997,0.006404529555301712,0.005527121842163083,2.187661722386993,33.45439740497258,8624928.715888374,0.006404529555301712,0.0047969723480821526,0.0031558957477671084,192757613.87759155,3.054912122724477e-05,0.005527125946388844,0.00845973254203993,1407.692161162173,0.004000863461522549,0.8391009648183616,7.156707468284937e-05,0.0,31.282579832656616,93.37250091334916,101.58025923991732,3.861178553384949,0.8449575627920486,-7.571158690390511e-05,0.0010899613720440852,101.58025923991732,5.124698457637766e-08,264.9453621288219,3310.5413284258548,2.970276443628609e-06,10.84177973312429,155.17430860211542,4227.678714778794,0.0
Raw_PID_11-20\12\12-06-03.csv,3.0971401323567564e-08,0.1988601935277115,0.006181297905724527,0.01036883733527636,4.525448401504245,30.798040054026686,4172623.338280285,0.006181297905724527,0.004925034343986038,0.0034489369312349395,196735320.20291153,0.00010751310622389636,0.010368852695640746,0.012071504938686615,601.8157664864303,0.002649719249375647,0.7149756457182316,0.00014572123148473535,0.0,69.15738326617682,80.46337994785495,87.53117978591908,2.8921377250275127,1.0446597354114178,-6.466548799261785e-05,0.00171497950697751,87.53117978591908,2.5432301832295314e-08,212.2378800059756,2234.345918541991,5.925715233828723e-06,9.83717675455861,124.47262384451292,2310.3381793134567,0.0,5.4375392076998215e-08,0.1000640259432094,0.006253747996430041,0.005708086198528684,2.0546104983065203,8.572096051586481,4221530.047510135,0.006253747996430041,0.004527055369940225,0.003046287686091414,96789411.60009086,3.258234458439333e-05,0.00570809465447038,0.008467089940037628,712.3899821345997,0.0038213132035764693,0.5252713100075747,7.169161205268641e-05,0.0,108.83503199810383,97.3749703721261,106.41563995824222,4.680573644183103,1.2297878075810882,-0.00011621266456909888,0.0013510193015591231,106.41563995824222,7.104716899526684e-08,252.55769524024743,3410.783745111092,5.925715233828722e-06,10.18855277847825,164.11471912775542,3708.879475741927,0.0
Raw_PID_11-20\12\12-07-03.csv,1.9990981502669185e-08,0.4524944427129196,0.024315603294926633,0.03243267545176876,2.7391484611287407,11.201092238615093,4657751.073556377,0.024315603294926633,0.020764561522513304,0.013459586841295019,629495098.9290122,0.0010518894196531001,0.03243284476658038,0.04053550296414257,666.2380904007733,0.009201808110848142,1.294823616610559,0.0016431270005560113,0.0,34.99832943534915,82.44236551954562,88.52114584869344,2.9406513042243025,0.9874118035942194,-9.84619651947481e-05,0.002645323315926459,88.52114584869344,2.1745387023437638e-08,76.92935821190397,2250.811902837361,2.088380252276334e-05,8.668670636413756,126.81673905780154,1522.6795312872932,0.0,1.9171679772238617e-07,0.419157976898323,0.007625310467735887,0.014055267141197012,9.537145764745071,137.38214808424874,1460658.7213366802,0.007625310467735887,0.0061199709904140275,0.004436477997179089,97959142.61210087,0.00019755259704128458,0.014055340516731872,0.015990493867913364,251.04079996366755,0.003921397164478977,0.5776008747171488,0.0002556958941397749,0.0,76.7415636485132,107.52171734046108,114.11514483041788,6.582912221213177,2.029527239749706,-0.00013344393442191716,0.0015750397459224578,114.11514483041788,5.721068266617977e-08,98.7592144285532,3264.1273926477465,2.088380252276333e-05,8.885911277809376,169.58319411961244,2028.0046209441425,0.0
Raw_PID_11-20\13\13-01-01.csv,4.881679774120223e-08,0.0735048569055743,0.0037020383474150997,0.005185589961756919,3.3921181561648406,16.89988250351266,1472670.8546017264,0.0037020383474150997,0.002361436093536551,0.0010827944790934513,32297725.044585127,2.6890478447444195e-05,0.005185602997477169,0.006371454400465097,198.60681960523343,0.0017324766767628963,-0.2808618116660288,4.059543117720604e-05,0.0,34.38948606823598,69.02030186326661,77.63079212292944,1.5916317911491589,0.6977334626536144,-4.4579342586619115e-05,0.0016296875169139824,77.63079212292944,6.961729028973277e-08,68.45696337847502,2573.5817112357377,1.0055809744079644e-05,9.293112451774608,115.52655129765006,1736.3813741456029,0.0,1.8910166028765843e-08,0.0235734568167029,0.0020645705959459327,0.0016267391353525123,1.387099519036666,4.288035540551189,821286.1830672921,0.0020645705959459327,0.0015462399440776228,0.0009868598601333047,5496587.147481006,2.6462935191305725e-06,0.0016267432247071363,0.0026284466820028865,132.22255982398957,0.0013525916359423916,-0.9632405434788652,6.908731960131983e-06,0.0,26.74737805307243,75.93842069804624,91.08899488570498,1.6766562172944908,0.5307692848295589,-5.6476894787400234e-05,0.0008855911779023732,91.08899488570498,2.2600513821184116e-07,53.3492616838558,4901.588886765311,1.005580974407963e-05,9.58716703020141,154.40074812215306,2743.602207211983,0.0
Raw_PID_11-20\13\13-01-02.csv,3.2264949006814703e-09,0.0930552396506765,0.00405799552474117,0.005203716936297573,3.2473398854169515,17.199295443106163,3319570.1950950683,0.00405799552474117,0.0031705716580459112,0.0019537364876692264,71244039.0696852,2.707873615769916e-05,0.005203723297572534,0.006598939129279006,436.9161073601544,0.0020032760846273524,0.12665907045477784,4.354599763192956e-05,0.0,33.25558538338541,70.98534524490604,78.56661057148435,1.7253142288139738,0.6133457542737225,-4.22262798116425e-05,0.0014468439450372806,78.56661057148435,4.763755004769456e-08,138.53227233220164,2394.2529344187483,4.8898799045495435e-06,10.013472922858329,117.12557516368632,2300.626400752355,0.0,4.877757146760572e-09,0.0212049332188826,0.0027429645837505506,0.0021522730006350074,1.1950410593255398,1.8175953382220014,2243832.80437463,0.0027429645837505506,0.0020578449838655143,0.0013079407818406405,19888212.851688325,4.632290394712754e-06,0.0021522756316774937,0.0034865647530158174,345.4063798982396,0.0017974151299201923,-0.3558819415293354,1.2156133776972249e-05,0.0,27.891465817795964,75.6404426254358,89.00396238004171,1.7475768795061275,0.4715970928768589,-4.372228573718063e-05,0.0007228570968872955,89.00396238004171,1.4361099806149099e-07,116.98302812394282,4366.120749092547,4.889879904549544e-06,10.283564334472839,140.2396983966319,3222.946757900429,0.0
